order_id,order_item_id,customer_id,creation_date,completion_date,product_id,qnt,cost,category_id
509,3,552,2018-01-05 12:48:42,2018-01-26 22:57:59,sam3,3,20,Samsung
509,4,552,2018-01-08 10:25:58,2018-01-25 16:17:09,sam1,2,200,Samsung
510,1,882,2018-01-06 23:39:11,2018-01-13 08:13:35,app3,2,520,Apple
510,2,882,2018-01-06 11:01:52,2018-01-13 02:21:18,app1,3,300,Apple
510,3,882,2018-01-03 18:55:08,2018-01-24 04:21:14,htcone,3,100,HTC
510,4,882,2018-01-01 16:55:55,2018-01-10 20:18:21,sam3,3,20,Samsung
511,1,115,2018-01-06 01:07:09,2018-01-31 12:32:17,app2,2,10,Apple
511,2,115,2018-01-04 10:48:31,2018-01-24 20:11:41,htc2,3,110,HTC
511,3,115,2018-01-04 15:04:55,2018-01-27 00:12:29,htc3,1,220,HTC
512,1,208,2018-01-06 08:35:50,2018-01-30 03:29:03,htc2,2,110,HTC
512,2,208,2018-01-05 10:56:38,2018-01-25 02:56:57,sam2,3,150,Samsung
512,3,208,2018-01-02 08:04:20,2018-01-30 08:14:26,app3,1,520,Apple
513,1,29,2018-01-07 20:14:48,2018-01-31 13:43:41,app1,3,300,Apple
513,2,29,2018-01-08 13:12:24,2018-01-20 19:45:50,htc2,2,110,HTC
513,3,29,2018-01-03 06:35:26,2018-01-15 22:55:05,htc3,1,220,HTC
513,4,29,2018-01-03 12:53:25,2018-01-15 23:07:25,app2,1,10,Apple
514,1,746,2018-01-07 03:19:52,2018-01-24 18:52:33,sam2,3,150,Samsung
514,2,746,2018-01-08 14:37:11,2018-01-24 23:18:15,sam1,2,200,Samsung
514,3,746,2018-01-03 22:12:43,2018-01-10 13:19:33,htcone,3,100,HTC
515,1,140,2018-01-01 23:13:00,2018-01-23 05:29:04,app2,2,10,Apple
515,2,140,2018-01-05 14:04:14,2018-01-09 06:48:13,sam1,2,200,Samsung
516,1,313,2018-01-03 12:21:40,2018-01-09 08:16:14,htc3,2,220,HTC
516,2,313,2018-01-06 04:14:30,2018-01-23 14:51:36,htc2,1,110,HTC
516,3,313,2018-01-04 14:28:24,2018-01-29 05:01:38,app1,1,300,Apple
516,4,313,2018-01-07 11:25:37,2018-01-09 18:17:43,app2,2,10,Apple
517,1,432,2018-01-07 19:26:53,2018-01-22 21:42:07,app2,3,10,Apple
517,2,432,2018-01-04 00:35:07,2018-01-17 20:57:24,app3,2,520,Apple
517,3,432,2018-01-06 14:39:24,2018-01-16 21:07:20,htc3,2,220,HTC
518,1,913,2018-01-08 02:37:10,2018-01-15 03:56:27,sam1,3,200,Samsung
518,2,913,2018-01-07 11:35:18,2018-01-19 01:51:11,htc3,3,220,HTC
518,3,913,2018-01-07 07:57:56,2018-01-30 17:58:30,app1,1,300,Apple
518,4,913,2018-01-01 00:21:54,2018-01-16 23:16:49,htc2,1,110,HTC
519,1,798,2018-01-07 15:32:39,2018-01-31 22:16:36,htcone,1,100,HTC
519,2,798,2018-01-02 21:34:25,2018-01-28 00:26:06,sam1,1,200,Samsung
519,3,798,2018-01-01 22:15:57,2018-01-20 17:42:34,app3,2,520,Apple
520,1,726,2018-01-08 04:35:47,2018-01-22 16:58:40,htc2,3,110,HTC
520,2,726,2018-01-07 16:54:36,2018-01-23 16:37:51,app2,2,10,Apple
520,3,726,2018-01-05 04:40:54,2018-01-25 00:57:25,htc2,1,110,HTC
521,1,159,2018-01-02 06:12:44,2018-01-16 10:45:28,sam3,3,20,Samsung
521,2,159,2018-01-05 13:55:11,2018-01-15 07:31:04,htc3,3,220,HTC
522,1,230,2018-01-02 07:15:26,2018-01-09 09:55:33,sam1,3,200,Samsung
522,2,230,2018-01-05 09:16:43,2018-01-19 16:52:18,app1,2,300,Apple
522,3,230,2018-01-02 04:42:00,2018-01-14 08:54:27,htc3,3,220,HTC
522,4,230,2018-01-06 06:48:39,2018-01-27 16:54:23,htc2,2,110,HTC
523,1,152,2018-01-05 06:29:11,2018-01-24 13:41:52,app1,3,300,Apple
523,2,152,2018-01-04 08:15:42,2018-01-09 12:14:10,sam3,3,20,Samsung
523,3,152,2018-01-06 03:36:05,2018-01-14 08:43:53,sam3,3,20,Samsung
524,1,855,2018-01-07 21:42:43,2018-01-17 19:19:34,htcone,3,100,HTC
524,2,855,2018-01-04 06:40:41,2018-01-24 08:35:46,app2,2,10,Apple
525,1,849,2018-01-05 01:41:57,2018-01-11 05:25:15,htc3,2,220,HTC
526,1,767,2018-01-01 08:30:31,2018-01-10 04:20:57,sam1,3,200,Samsung
526,2,767,2018-01-05 21:19:42,2018-01-16 13:34:06,sam2,3,150,Samsung
526,3,767,2018-01-06 07:02:09,2018-01-30 23:02:37,app3,3,520,Apple
527,1,483,2018-01-03 09:03:57,2018-01-19 18:30:23,htcone,1,100,HTC
527,2,483,2018-01-08 10:00:24,2018-01-30 02:53:48,sam2,2,150,Samsung
528,1,217,2018-01-07 04:03:38,2018-01-14 09:43:40,htcone,3,100,HTC
528,2,217,2018-01-01 06:29:02,2018-01-25 21:15:38,sam2,1,150,Samsung
528,3,217,2018-01-01 00:43:13,2018-01-19 12:33:08,app1,3,300,Apple
528,4,217,2018-01-01 02:39:18,2018-01-21 05:20:38,htc2,1,110,HTC
529,1,979,2018-01-07 01:27:27,2018-01-12 04:33:53,htc3,1,220,HTC
529,2,979,2018-01-08 17:33:35,2018-01-09 09:54:06,htc3,1,220,HTC
529,3,979,2018-01-07 04:56:27,2018-01-18 04:46:49,htcone,2,100,HTC
529,4,979,2018-01-08 11:28:28,2018-01-26 19:08:57,sam2,1,150,Samsung
530,1,305,2018-01-08 18:27:38,2018-01-10 11:21:44,app3,2,520,Apple
530,2,305,2018-01-03 08:58:19,2018-01-20 21:15:48,app3,3,520,Apple
530,3,305,2018-01-05 20:16:19,2018-01-29 01:50:19,app3,2,520,Apple
531,1,864,2018-01-02 18:34:48,2018-01-12 13:20:13,htc3,2,220,HTC
531,2,864,2018-01-07 18:49:06,2018-01-09 06:27:18,sam2,2,150,Samsung
531,3,864,2018-01-03 03:59:21,2018-01-28 09:42:12,htc3,1,220,HTC
532,1,409,2018-01-06 14:57:15,2018-01-30 08:48:02,htc3,1,220,HTC
532,2,409,2018-01-07 05:04:59,2018-01-23 01:16:34,sam2,3,150,Samsung
532,3,409,2018-01-02 06:30:16,2018-01-12 14:14:45,sam2,2,150,Samsung
532,4,409,2018-01-01 20:54:14,2018-01-20 06:40:37,sam1,2,200,Samsung
533,1,345,2018-01-04 17:12:04,2018-01-15 01:08:02,htc2,1,110,HTC
533,2,345,2018-01-03 09:15:01,2018-01-18 10:47:17,htc2,2,110,HTC
533,3,345,2018-01-05 17:33:39,2018-01-20 13:02:20,sam2,2,150,Samsung
533,4,345,2018-01-07 10:06:13,2018-01-23 22:09:31,app2,3,10,Apple
534,1,338,2018-01-04 04:47:37,2018-01-30 17:49:46,htc2,1,110,HTC
534,2,338,2018-01-07 09:00:47,2018-01-09 11:56:53,sam2,2,150,Samsung
534,3,338,2018-01-03 15:27:11,2018-01-27 14:34:49,htc3,3,220,HTC
534,4,338,2018-01-03 15:22:51,2018-01-19 03:52:39,htc2,3,110,HTC
535,1,50,2018-01-08 13:13:24,2018-01-24 03:21:33,htcone,1,100,HTC
535,2,50,2018-01-04 11:43:43,2018-01-27 21:11:25,app1,1,300,Apple
535,3,50,2018-01-02 09:39:49,2018-01-27 05:52:44,sam3,1,20,Samsung
535,4,50,2018-01-06 22:18:42,2018-01-16 18:09:20,htc3,2,220,HTC
536,1,177,2018-01-04 03:22:26,2018-01-09 11:08:52,app2,3,10,Apple
536,2,177,2018-01-08 11:55:57,2018-01-25 01:15:23,sam1,1,200,Samsung
537,1,406,2018-01-03 15:11:54,2018-01-26 15:02:53,app2,2,10,Apple
537,2,406,2018-01-04 06:10:40,2018-01-12 15:44:16,sam1,1,200,Samsung
538,1,37,2018-01-05 05:08:22,2018-01-30 05:26:45,sam1,1,200,Samsung
539,1,221,2018-01-04 13:54:03,2018-01-14 15:58:33,htc2,1,110,HTC
540,1,221,2018-01-03 04:32:02,2018-01-14 10:52:55,sam1,2,200,Samsung
541,1,402,2018-01-04 09:34:34,2018-01-13 08:52:40,sam1,3,200,Samsung
542,1,899,2018-01-07 02:31:35,2018-01-17 07:52:40,sam3,3,20,Samsung
543,1,385,2018-01-06 06:08:07,2018-01-18 11:35:04,app2,1,10,Apple
543,2,385,2018-01-02 12:31:23,2018-01-21 07:55:30,htc3,1,220,HTC
543,3,385,2018-01-03 15:44:14,2018-01-31 22:36:06,sam2,2,150,Samsung
543,4,385,2018-01-06 05:29:23,2018-01-23 18:16:16,sam2,2,150,Samsung
544,1,696,2018-01-05 16:54:55,2018-01-11 07:29:06,htc3,2,220,HTC
544,2,696,2018-01-04 10:45:18,2018-01-17 10:13:39,sam3,1,20,Samsung
544,3,696,2018-01-07 17:32:01,2018-01-09 23:30:35,app1,3,300,Apple
544,4,696,2018-01-04 11:42:24,2018-01-20 04:56:54,app3,1,520,Apple
545,1,640,2018-01-06 22:11:38,2018-01-22 03:11:12,app1,1,300,Apple
546,1,768,2018-01-01 19:26:16,2018-01-21 06:18:06,app1,3,300,Apple
546,2,768,2018-01-04 00:35:19,2018-01-25 15:18:17,sam2,3,150,Samsung
546,3,768,2018-01-01 22:58:32,2018-01-31 05:49:46,htc2,3,110,HTC
546,4,768,2018-01-03 05:45:47,2018-01-21 00:12:13,htc3,2,220,HTC
547,1,880,2018-01-03 18:53:22,2018-01-28 13:13:09,sam2,1,150,Samsung
547,2,880,2018-01-02 18:04:12,2018-01-12 16:51:44,htcone,3,100,HTC
547,3,880,2018-01-03 06:11:11,2018-01-10 18:57:23,app3,1,520,Apple
547,4,880,2018-01-01 09:38:34,2018-01-16 04:27:21,htc2,3,110,HTC
548,1,621,2018-01-04 13:06:25,2018-01-18 15:44:28,sam3,3,20,Samsung
548,2,621,2018-01-03 06:56:39,2018-01-22 06:41:24,app1,3,300,Apple
548,3,621,2018-01-07 01:17:21,2018-01-24 15:26:27,sam1,2,200,Samsung
548,4,621,2018-01-08 21:00:59,2018-01-19 12:46:00,sam2,1,150,Samsung
549,1,804,2018-01-08 05:49:51,2018-01-08 22:16:37,htcone,2,100,HTC
550,1,994,2018-01-06 14:28:23,2018-01-20 07:33:32,app2,3,10,Apple
551,1,318,2018-01-05 03:36:28,2018-01-23 23:58:39,app1,1,300,Apple
551,2,318,2018-01-08 17:58:39,2018-01-12 03:44:49,htcone,2,100,HTC
551,3,318,2018-01-08 19:24:36,2018-01-17 10:03:48,sam2,2,150,Samsung
552,1,589,2018-01-04 18:31:07,2018-01-12 04:36:15,htc2,3,110,HTC
552,2,589,2018-01-06 03:04:06,2018-01-14 15:53:44,app1,1,300,Apple
552,3,589,2018-01-06 14:55:04,2018-01-29 09:41:12,app3,1,520,Apple
552,4,589,2018-01-06 06:14:52,2018-01-31 11:08:39,htc3,3,220,HTC
553,1,354,2018-01-07 06:45:20,2018-01-11 13:03:21,htc2,1,110,HTC
553,2,354,2018-01-03 15:09:01,2018-01-22 00:45:26,sam2,1,150,Samsung
553,3,354,2018-01-04 10:48:45,2018-01-22 16:46:12,htcone,1,100,HTC
554,1,791,2018-01-08 00:59:27,2018-01-30 13:58:20,app2,3,10,Apple
554,2,791,2018-01-01 21:13:03,2018-01-29 00:24:44,htc3,1,220,HTC
554,3,791,2018-01-02 07:03:54,2018-01-13 15:12:18,sam1,3,200,Samsung
554,4,791,2018-01-01 10:14:29,2018-01-13 01:21:41,htcone,1,100,HTC
555,1,985,2018-01-05 03:43:10,2018-01-24 13:10:56,sam3,2,20,Samsung
555,2,985,2018-01-08 00:31:30,2018-01-23 13:51:21,htc3,3,220,HTC
556,1,6,2018-01-07 03:02:19,2018-01-15 09:02:12,sam2,1,150,Samsung
556,2,6,2018-01-01 00:21:07,2018-01-24 06:29:57,htcone,1,100,HTC
556,3,6,2018-01-03 10:56:58,2018-01-24 15:21:34,htcone,2,100,HTC
556,4,6,2018-01-07 06:06:30,2018-01-28 19:29:01,sam3,3,20,Samsung
557,1,711,2018-01-05 01:33:19,2018-01-25 09:29:47,htc3,2,220,HTC
557,2,711,2018-01-03 00:24:33,2018-01-20 00:59:56,app1,1,300,Apple
557,3,711,2018-01-08 06:52:10,2018-01-21 12:24:43,htcone,1,100,HTC
557,4,711,2018-01-05 20:30:36,2018-01-12 05:16:26,htc2,2,110,HTC
558,1,576,2018-01-02 22:30:35,2018-01-10 18:49:41,sam2,3,150,Samsung
558,2,576,2018-01-03 09:24:29,2018-01-10 03:01:20,htcone,3,100,HTC
558,3,576,2018-01-02 15:37:27,2018-01-10 22:44:49,htcone,1,100,HTC
559,1,395,2018-01-03 10:06:48,2018-01-17 17:08:30,sam2,3,150,Samsung
559,2,395,2018-01-03 23:09:38,2018-01-17 19:29:51,sam3,2,20,Samsung
559,3,395,2018-01-02 10:05:08,2018-01-26 08:58:58,sam2,1,150,Samsung
559,4,395,2018-01-02 15:05:58,2018-01-22 16:15:15,sam3,3,20,Samsung
560,1,246,2018-01-08 15:43:23,2018-01-22 02:44:17,app2,1,10,Apple
560,2,246,2018-01-01 11:31:03,2018-01-23 14:12:45,sam1,3,200,Samsung
560,3,246,2018-01-01 05:57:39,2018-01-12 07:14:26,app1,2,300,Apple
560,4,246,2018-01-02 05:16:05,2018-01-22 13:04:56,sam3,1,20,Samsung
561,1,681,2018-01-07 10:23:58,2018-01-11 10:17:11,htc3,1,220,HTC
561,2,681,2018-01-04 07:11:07,2018-01-25 04:16:58,app1,2,300,Apple
561,3,681,2018-01-02 21:55:01,2018-01-09 12:26:20,app1,1,300,Apple
561,4,681,2018-01-04 06:28:17,2018-01-14 12:14:34,app1,1,300,Apple
562,1,87,2018-01-06 09:01:09,2018-01-10 01:27:08,sam3,3,20,Samsung
562,2,87,2018-01-07 05:43:48,2018-01-13 19:23:11,sam3,2,20,Samsung
562,3,87,2018-01-07 19:27:31,2018-01-22 22:06:48,htc2,2,110,HTC
563,1,655,2018-01-05 13:13:50,2018-01-12 03:56:07,sam3,1,20,Samsung
563,2,655,2018-01-01 14:16:27,2018-01-18 11:49:30,htcone,2,100,HTC
563,3,655,2018-01-07 19:46:50,2018-01-09 03:30:25,sam3,1,20,Samsung
564,1,67,2018-01-08 08:58:13,2018-01-28 12:38:52,sam1,1,200,Samsung
564,2,67,2018-01-03 01:08:36,2018-01-31 12:49:31,app3,1,520,Apple
564,3,67,2018-01-01 03:36:57,2018-01-20 13:27:20,sam3,2,20,Samsung
565,1,542,2018-01-04 08:52:48,2018-01-31 02:59:12,htc3,2,220,HTC
565,2,542,2018-01-06 22:05:23,2018-01-28 20:23:43,app2,3,10,Apple
565,3,542,2018-01-08 13:41:31,2018-01-17 09:45:15,htcone,3,100,HTC
566,1,902,2018-01-04 12:16:55,2018-01-15 11:39:52,app2,1,10,Apple
566,2,902,2018-01-06 18:48:14,2018-01-19 05:52:39,htc2,1,110,HTC
566,3,902,2018-01-03 21:58:26,2018-01-31 15:29:11,sam1,1,200,Samsung
567,1,246,2018-01-08 17:27:00,2018-01-20 19:43:21,app3,1,520,Apple
567,2,246,2018-01-02 12:16:07,2018-01-29 04:47:37,sam3,2,20,Samsung
567,3,246,2018-01-06 00:21:43,2018-01-10 02:46:06,sam1,3,200,Samsung
567,4,246,2018-01-05 16:57:09,2018-01-15 15:49:38,app2,1,10,Apple
568,1,2,2018-01-03 20:35:58,2018-01-18 02:30:52,sam2,3,150,Samsung
569,1,674,2018-01-03 06:21:55,2018-01-17 15:01:47,app3,1,520,Apple
569,2,674,2018-01-02 13:59:45,2018-01-11 08:28:46,app2,2,10,Apple
570,1,30,2018-01-03 07:34:58,2018-01-19 02:47:35,htc2,2,110,HTC
570,2,30,2018-01-01 08:24:09,2018-01-19 12:23:33,app3,3,520,Apple
570,3,30,2018-01-02 05:39:33,2018-01-13 16:27:28,app1,2,300,Apple
570,4,30,2018-01-06 04:55:37,2018-01-21 07:53:08,sam2,3,150,Samsung
571,1,227,2018-01-06 03:57:05,2018-01-28 08:17:45,htc3,1,220,HTC
571,2,227,2018-01-02 15:10:05,2018-01-14 01:11:02,app2,2,10,Apple
571,3,227,2018-01-07 21:27:46,2018-01-28 02:56:59,htc2,2,110,HTC
571,4,227,2018-01-07 01:16:51,2018-01-31 14:52:43,app3,2,520,Apple
572,1,970,2018-01-08 00:30:58,2018-01-11 07:47:59,htc3,2,220,HTC
572,2,970,2018-01-04 11:08:00,2018-01-25 14:14:52,app3,1,520,Apple
573,1,131,2018-01-08 18:50:25,2018-01-17 04:04:56,sam1,2,200,Samsung
574,1,837,2018-01-08 22:02:55,2018-01-19 22:56:37,htc2,3,110,HTC
574,2,837,2018-01-05 19:40:56,2018-01-28 15:47:33,htcone,2,100,HTC
575,1,535,2018-01-07 14:13:53,2018-01-19 00:44:40,htcone,2,100,HTC
575,2,535,2018-01-04 17:47:21,2018-01-29 13:07:29,app2,3,10,Apple
576,1,412,2018-01-02 00:21:41,2018-01-14 01:46:39,htcone,2,100,HTC
576,2,412,2018-01-06 02:42:10,2018-01-15 07:14:46,sam2,3,150,Samsung
577,1,783,2018-01-05 01:10:40,2018-01-18 12:01:46,htc3,2,220,HTC
577,2,783,2018-01-02 06:48:05,2018-01-14 21:39:57,htc3,3,220,HTC
577,3,783,2018-01-02 15:33:52,2018-01-28 02:45:12,app3,1,520,Apple
577,4,783,2018-01-01 08:47:24,2018-01-12 01:18:03,app1,1,300,Apple
578,1,633,2018-01-01 23:19:52,2018-01-27 08:33:03,sam1,1,200,Samsung
579,1,985,2018-01-04 09:28:49,2018-01-31 22:33:32,app1,3,300,Apple
579,2,985,2018-01-08 03:33:52,2018-01-09 18:34:55,htc3,1,220,HTC
579,3,985,2018-01-05 10:56:51,2018-01-28 08:36:49,sam1,3,200,Samsung
579,4,985,2018-01-06 18:01:16,2018-01-19 23:28:55,sam3,2,20,Samsung
580,1,188,2018-01-04 07:13:55,2018-01-21 02:28:41,app1,3,300,Apple
580,2,188,2018-01-02 23:58:52,2018-01-29 17:28:42,app2,3,10,Apple
580,3,188,2018-01-06 09:57:24,2018-01-17 21:46:16,htc2,2,110,HTC
580,4,188,2018-01-03 14:18:20,2018-01-21 12:23:17,app2,3,10,Apple
581,1,325,2018-01-06 22:14:17,2018-01-21 09:31:25,sam1,1,200,Samsung
581,2,325,2018-01-01 11:35:26,2018-01-25 10:00:28,htcone,3,100,HTC
581,3,325,2018-01-05 13:37:46,2018-01-22 06:59:10,sam2,2,150,Samsung
581,4,325,2018-01-04 23:26:27,2018-01-18 23:49:48,htc2,2,110,HTC
582,1,519,2018-01-02 13:38:33,2018-01-31 02:31:32,app2,2,10,Apple
582,2,519,2018-01-01 11:35:48,2018-01-21 23:05:12,htcone,1,100,HTC
582,3,519,2018-01-05 14:24:46,2018-01-14 19:10:27,app1,2,300,Apple
582,4,519,2018-01-03 03:29:13,2018-01-16 14:03:26,htc3,1,220,HTC
583,1,429,2018-01-07 09:38:53,2018-01-14 15:52:50,app2,2,10,Apple
584,1,112,2018-01-03 12:20:34,2018-01-30 15:13:48,sam3,1,20,Samsung
584,2,112,2018-01-02 11:19:04,2018-01-28 16:21:58,htc3,3,220,HTC
584,3,112,2018-01-05 17:35:42,2018-01-15 17:59:15,htc2,2,110,HTC
585,1,815,2018-01-08 17:01:26,2018-01-09 23:16:36,app2,2,10,Apple
586,1,745,2018-01-01 16:56:26,2018-01-14 19:26:42,htc2,3,110,HTC
586,2,745,2018-01-06 11:11:20,2018-01-30 21:22:20,app3,1,520,Apple
586,3,745,2018-01-02 07:52:26,2018-01-26 00:13:07,sam2,1,150,Samsung
586,4,745,2018-01-03 16:25:43,2018-01-11 00:20:13,htc2,2,110,HTC
587,1,635,2018-01-03 21:44:38,2018-01-09 13:21:31,htc2,2,110,HTC
587,2,635,2018-01-06 17:54:25,2018-01-26 18:56:46,htc3,2,220,HTC
588,1,309,2018-01-03 08:45:21,2018-01-31 18:08:14,app3,1,520,Apple
588,2,309,2018-01-06 12:58:12,2018-01-12 23:06:02,sam1,3,200,Samsung
588,3,309,2018-01-03 00:05:59,2018-01-10 05:29:31,sam2,1,150,Samsung
588,4,309,2018-01-02 18:44:18,2018-01-28 16:11:53,htcone,2,100,HTC
589,1,656,2018-01-06 15:10:58,2018-01-11 07:38:43,sam1,3,200,Samsung
589,2,656,2018-01-06 05:41:54,2018-01-13 01:26:58,sam1,2,200,Samsung
589,3,656,2018-01-06 14:30:22,2018-01-23 21:49:33,sam1,2,200,Samsung
590,1,677,2018-01-06 14:38:14,2018-01-21 19:30:04,app2,2,10,Apple
590,2,677,2018-01-03 18:26:06,2018-01-11 15:46:22,app3,1,520,Apple
591,1,88,2018-01-06 05:17:17,2018-01-23 11:44:51,app2,2,10,Apple
591,2,88,2018-01-05 00:10:42,2018-01-23 17:53:14,app3,2,520,Apple
591,3,88,2018-01-06 15:44:48,2018-01-14 08:35:38,app1,3,300,Apple
592,1,422,2018-01-03 21:00:27,2018-01-18 05:44:39,sam1,3,200,Samsung
592,2,422,2018-01-01 10:59:01,2018-01-29 06:24:47,htc2,3,110,HTC
592,3,422,2018-01-04 01:22:18,2018-01-14 05:43:35,htcone,2,100,HTC
592,4,422,2018-01-07 04:32:15,2018-01-14 22:31:30,sam1,3,200,Samsung
593,1,582,2018-01-02 00:21:18,2018-01-10 02:46:42,app3,1,520,Apple
593,2,582,2018-01-01 16:06:03,2018-01-17 19:47:27,app1,2,300,Apple
593,3,582,2018-01-07 23:18:58,2018-01-10 14:27:10,htc3,3,220,HTC
593,4,582,2018-01-06 12:57:05,2018-01-25 10:43:01,sam3,2,20,Samsung
594,1,702,2018-01-07 02:24:07,2018-01-10 02:01:03,htc3,2,220,HTC
595,1,738,2018-01-07 21:39:40,2018-01-12 12:08:48,sam2,3,150,Samsung
595,2,738,2018-01-06 02:07:42,2018-01-25 07:56:42,htcone,3,100,HTC
595,3,738,2018-01-08 09:05:12,2018-01-30 02:21:37,sam3,1,20,Samsung
596,1,743,2018-01-07 14:40:55,2018-01-27 07:56:15,sam1,2,200,Samsung
596,2,743,2018-01-02 14:48:38,2018-01-30 11:13:56,app3,2,520,Apple
597,1,809,2018-01-02 12:49:45,2018-01-21 12:15:50,app2,1,10,Apple
597,2,809,2018-01-06 12:43:53,2018-01-23 16:20:51,sam2,3,150,Samsung
597,3,809,2018-01-03 07:42:15,2018-01-29 22:43:35,app2,1,10,Apple
597,4,809,2018-01-06 00:20:30,2018-01-25 02:10:06,htcone,2,100,HTC
598,1,447,2018-01-05 16:30:42,2018-01-10 06:36:20,sam1,1,200,Samsung
598,2,447,2018-01-04 08:21:22,2018-01-30 06:52:36,app1,2,300,Apple
598,3,447,2018-01-01 22:52:45,2018-01-25 15:59:15,sam2,3,150,Samsung
599,1,731,2018-01-01 10:54:10,2018-01-31 11:56:12,sam1,3,200,Samsung
599,2,731,2018-01-05 06:33:06,2018-01-22 17:15:09,htc3,1,220,HTC
599,3,731,2018-01-01 14:05:15,2018-01-28 21:43:12,sam2,3,150,Samsung
600,1,43,2018-01-06 19:13:24,2018-01-12 00:43:24,sam2,3,150,Samsung
600,2,43,2018-01-08 11:46:12,2018-01-19 07:03:21,sam1,1,200,Samsung
600,3,43,2018-01-08 05:44:55,2018-01-24 20:43:31,sam1,2,200,Samsung
601,1,278,2018-01-03 14:11:58,2018-01-31 21:13:55,htc2,2,110,HTC
601,2,278,2018-01-01 00:37:26,2018-01-18 13:05:06,sam3,3,20,Samsung
601,3,278,2018-01-01 04:03:00,2018-01-13 01:40:53,htc2,2,110,HTC
601,4,278,2018-01-06 04:33:58,2018-01-18 13:08:50,app1,3,300,Apple
602,1,615,2018-01-04 11:30:08,2018-01-28 03:42:24,htc2,2,110,HTC
603,1,16,2018-01-01 15:55:48,2018-01-30 22:30:57,htc3,2,220,HTC
604,1,238,2018-01-05 06:12:31,2018-01-16 22:12:38,app3,1,520,Apple
605,1,828,2018-01-01 10:32:02,2018-01-18 23:04:48,sam2,3,150,Samsung
605,2,828,2018-01-02 00:31:58,2018-01-24 20:49:31,htcone,2,100,HTC
606,1,76,2018-01-08 11:08:00,2018-01-18 08:58:42,sam1,1,200,Samsung
607,1,525,2018-01-06 21:15:08,2018-01-19 08:21:08,sam3,1,20,Samsung
607,2,525,2018-01-06 17:34:19,2018-01-13 13:02:47,app2,2,10,Apple
608,1,643,2018-01-06 17:38:39,2018-01-18 23:07:10,sam2,2,150,Samsung
608,2,643,2018-01-01 05:19:16,2018-01-25 20:42:49,app1,2,300,Apple
608,3,643,2018-01-03 18:32:28,2018-01-11 01:10:31,htc3,3,220,HTC
608,4,643,2018-01-05 19:00:13,2018-01-18 21:03:17,sam3,1,20,Samsung
609,1,314,2018-01-04 20:06:41,2018-01-21 02:08:15,sam1,3,200,Samsung
609,2,314,2018-01-06 02:57:27,2018-01-15 15:22:40,sam2,1,150,Samsung
609,3,314,2018-01-06 21:01:42,2018-01-24 04:07:46,app3,1,520,Apple
609,4,314,2018-01-02 08:32:31,2018-01-28 00:19:44,app3,3,520,Apple
610,1,421,2018-01-06 21:21:32,2018-01-16 03:52:35,sam3,3,20,Samsung
610,2,421,2018-01-03 12:36:24,2018-01-25 00:47:25,sam1,2,200,Samsung
610,3,421,2018-01-04 02:09:23,2018-01-27 19:05:37,sam1,1,200,Samsung
611,1,309,2018-01-02 04:44:15,2018-01-20 06:50:11,app2,3,10,Apple
611,2,309,2018-01-02 09:09:09,2018-01-18 09:08:03,sam1,3,200,Samsung
611,3,309,2018-01-07 05:46:32,2018-01-25 14:05:29,htc2,1,110,HTC
611,4,309,2018-01-08 05:20:55,2018-01-22 04:55:59,sam2,3,150,Samsung
612,1,107,2018-01-07 19:25:52,2018-01-30 04:28:16,sam2,3,150,Samsung
613,1,176,2018-01-06 12:15:16,2018-01-15 06:37:34,app3,3,520,Apple
613,2,176,2018-01-01 15:08:30,2018-01-10 20:27:07,app2,3,10,Apple
613,3,176,2018-01-04 05:11:50,2018-01-26 03:36:03,htc2,3,110,HTC
614,1,982,2018-01-01 08:21:46,2018-01-28 09:00:22,sam1,3,200,Samsung
614,2,982,2018-01-04 09:15:02,2018-01-09 16:01:14,htc3,3,220,HTC
615,1,573,2018-01-01 03:25:13,2018-01-15 06:06:58,htc3,3,220,HTC
615,2,573,2018-01-06 05:25:22,2018-01-16 18:49:13,sam3,2,20,Samsung
615,3,573,2018-01-07 07:38:55,2018-01-28 02:26:17,sam2,3,150,Samsung
616,1,14,2018-01-02 11:45:24,2018-01-16 09:57:10,sam3,1,20,Samsung
616,2,14,2018-01-08 05:25:34,2018-01-22 15:23:08,htcone,1,100,HTC
616,3,14,2018-01-02 03:40:34,2018-01-16 14:54:17,sam1,2,200,Samsung
617,1,721,2018-01-06 01:00:35,2018-01-26 10:22:02,sam2,3,150,Samsung
618,1,846,2018-01-04 12:59:09,2018-01-25 22:24:13,htc3,2,220,HTC
618,2,846,2018-01-03 21:59:35,2018-01-17 11:53:07,app1,3,300,Apple
618,3,846,2018-01-05 12:08:45,2018-01-21 15:10:11,app3,2,520,Apple
619,1,723,2018-01-02 05:32:14,2018-01-29 20:14:05,htc2,3,110,HTC
619,2,723,2018-01-08 13:01:19,2018-01-22 20:28:02,app1,3,300,Apple
620,1,364,2018-01-08 05:14:50,2018-01-29 13:39:08,htcone,2,100,HTC
620,2,364,2018-01-01 23:21:10,2018-01-27 07:44:14,app3,3,520,Apple
620,3,364,2018-01-04 10:21:06,2018-01-27 16:08:28,app1,1,300,Apple
620,4,364,2018-01-01 00:14:43,2018-01-11 17:50:29,app3,3,520,Apple
621,1,273,2018-01-08 01:31:14,2018-01-30 07:41:34,sam1,1,200,Samsung
